City,Year,Month,ARI_Type,Temperature_C,Humidity_%,Rainfall_mm,Cases
Pakil,2016,9,Asthma,27.7,87,224,108
Pakil,2016,9,Common Cold,27.7,87,224,389
Paete,2016,9,Influenza,28.5,83,217,113
Paete,2016,9,Pneumonia,28.5,83,217,163
Paete,2016,9,Bronchitis,28.5,83,217,26
Paete,2016,9,Asthma,28.5,83,217,93
Paete,2016,9,Common Cold,28.5,83,217,156
Pila,2016,9,Influenza,28.8,89,225,126
Pila,2016,9,Pneumonia,28.8,89,225,165
Pila,2016,9,Bronchitis,28.8,89,225,29
Pila,2016,9,Asthma,28.8,89,225,128
Pila,2016,9,Common Cold,28.8,89,225,477
Liliw,2016,9,Influenza,26.8,82,243,294
Liliw,2016,9,Pneumonia,26.8,82,243,110
Liliw,2016,9,Bronchitis,26.8,82,243,36
Liliw,2016,9,Asthma,26.8,82,243,176
Liliw,2016,9,Common Cold,26.8,82,243,425
Nagcarlan,2016,9,Influenza,27.9,86,222,66
Nagcarlan,2016,9,Pneumonia,27.9,86,222,162
Nagcarlan,2016,9,Bronchitis,27.9,86,222,118
Nagcarlan,2016,9,Asthma,27.9,86,222,43
Nagcarlan,2016,9,Common Cold,27.9,86,222,294
Majayjay,2016,9,Influenza,27.4,84,265,223
Majayjay,2016,9,Pneumonia,27.4,84,265,51
Majayjay,2016,9,Bronchitis,27.4,84,265,98
Majayjay,2016,9,Asthma,27.4,84,265,73
Majayjay,2016,9,Common Cold,27.4,84,265,226
Siniloan,2016,9,Influenza,27.0,87,252,138
Siniloan,2016,9,Pneumonia,27.0,87,252,136
Siniloan,2016,9,Bronchitis,27.0,87,252,107
Siniloan,2016,9,Asthma,27.0,87,252,138
Siniloan,2016,9,Common Cold,27.0,87,252,414
Famy,2016,9,Influenza,27.5,90,255,179
Famy,2016,9,Pneumonia,27.5,90,255,184
Famy,2016,9,Bronchitis,27.5,90,255,45
Famy,2016,9,Asthma,27.5,90,255,123
Famy,2016,9,Common Cold,27.5,90,255,363
Mabitac,2016,9,Influenza,27.5,84,266,88
Mabitac,2016,9,Pneumonia,27.5,84,266,148
Mabitac,2016,9,Bronchitis,27.5,84,266,143
Mabitac,2016,9,Asthma,27.5,84,266,152
Mabitac,2016,9,Common Cold,27.5,84,266,258
Rizal,2016,9,Influenza,28.6,87,239,177
Rizal,2016,9,Pneumonia,28.6,87,239,195
Rizal,2016,9,Bronchitis,28.6,87,239,151
Rizal,2016,9,Asthma,28.6,87,239,236
Rizal,2016,9,Common Cold,28.6,87,239,310
Alaminos,2016,9,Influenza,28.2,84,234,248
Alaminos,2016,9,Pneumonia,28.2,84,234,161
Alaminos,2016,9,Bronchitis,28.2,84,234,139
Alaminos,2016,9,Asthma,28.2,84,234,102
Alaminos,2016,9,Common Cold,28.2,84,234,193
Pangil,2016,9,Influenza,27.2,88,246,297
Pangil,2016,9,Pneumonia,27.2,88,246,38
Pangil,2016,9,Bronchitis,27.2,88,246,115
Pangil,2016,9,Asthma,27.2,88,246,64
Pangil,2016,9,Common Cold,27.2,88,246,268
Kalayaan,2016,9,Influenza,27.8,91,282,246
Kalayaan,2016,9,Pneumonia,27.8,91,282,177
Kalayaan,2016,9,Bronchitis,27.8,91,282,142
Kalayaan,2016,9,Asthma,27.8,91,282,189
Kalayaan,2016,9,Common Cold,27.8,91,282,457
Cavinti,2016,9,Influenza,28.8,84,237,89
Cavinti,2016,9,Pneumonia,28.8,84,237,184
Cavinti,2016,9,Bronchitis,28.8,84,237,37
Cavinti,2016,9,Asthma,28.8,84,237,84
Cavinti,2016,9,Common Cold,28.8,84,237,132
Biñan,2016,10,Influenza,29.2,83,149,78
Biñan,2016,10,Pneumonia,29.2,83,149,61
Biñan,2016,10,Bronchitis,29.2,83,149,95
Biñan,2016,10,Asthma,29.2,83,149,244
Biñan,2016,10,Common Cold,29.2,83,149,202
Cabuyao,2016,10,Influenza,28.8,88,192,55
Cabuyao,2016,10,Pneumonia,28.8,88,192,141
Cabuyao,2016,10,Bronchitis,28.8,88,192,80
Cabuyao,2016,10,Asthma,28.8,88,192,218
Cabuyao,2016,10,Common Cold,28.8,88,192,221
Calamba,2016,10,Influenza,28.1,82,190,204
Calamba,2016,10,Pneumonia,28.1,82,190,76
Calamba,2016,10,Bronchitis,28.1,82,190,136
Calamba,2016,10,Asthma,28.1,82,190,62
Calamba,2016,10,Common Cold,28.1,82,190,301
San Pedro,2016,10,Influenza,29.4,85,194,250
San Pedro,2016,10,Pneumonia,29.4,85,194,158
San Pedro,2016,10,Bronchitis,29.4,85,194,58
San Pedro,2016,10,Asthma,29.4,85,194,241
San Pedro,2016,10,Common Cold,29.4,85,194,399
Sta. Rosa,2016,10,Influenza,28.1,79,170,290
Sta. Rosa,2016,10,Pneumonia,28.1,79,170,108
Sta. Rosa,2016,10,Bronchitis,28.1,79,170,107
Sta. Rosa,2016,10,Asthma,28.1,79,170,182
Sta. Rosa,2016,10,Common Cold,28.1,79,170,277
San Pablo,2016,10,Influenza,28.2,84,188,265
San Pablo,2016,10,Pneumonia,28.2,84,188,75
San Pablo,2016,10,Bronchitis,28.2,84,188,141
San Pablo,2016,10,Asthma,28.2,84,188,70
San Pablo,2016,10,Common Cold,28.2,84,188,474
Santa Cruz,2016,10,Influenza,28.1,85,166,90
Santa Cruz,2016,10,Pneumonia,28.1,85,166,82
Santa Cruz,2016,10,Bronchitis,28.1,85,166,106
Santa Cruz,2016,10,Asthma,28.1,85,166,238
Santa Cruz,2016,10,Common Cold,28.1,85,166,220
Bay,2016,10,Influenza,27.8,83,160,175
Bay,2016,10,Pneumonia,27.8,83,160,88
Bay,2016,10,Bronchitis,27.8,83,160,128
Bay,2016,10,Asthma,27.8,83,160,80
Bay,2016,10,Common Cold,27.8,83,160,385
Los Baños,2016,10,Influenza,27.7,85,208,302
Los Baños,2016,10,Pneumonia,27.7,85,208,145
Los Baños,2016,10,Bronchitis,27.7,85,208,72
Los Baños,2016,10,Asthma,27.7,85,208,144
Los Baños,2016,10,Common Cold,27.7,85,208,299
Victoria,2016,10,Influenza,28.6,89,192,189
Victoria,2016,10,Pneumonia,28.6,89,192,180
Victoria,2016,10,Bronchitis,28.6,89,192,37
Victoria,2016,10,Asthma,28.6,89,192,87
Victoria,2016,10,Common Cold,28.6,89,192,170
Pagsanjan,2016,10,Influenza,28.1,88,188,147
Pagsanjan,2016,10,Pneumonia,28.1,88,188,54
Pagsanjan,2016,10,Bronchitis,28.1,88,188,89
Pagsanjan,2016,10,Asthma,28.1,88,188,93
Pagsanjan,2016,10,Common Cold,28.1,88,188,424
Pakil,2016,10,Influenza,28.7,87,196,253
Pakil,2016,10,Pneumonia,28.7,87,196,111
Pakil,2016,10,Bronchitis,28.7,87,196,144
Pakil,2016,10,Asthma,28.7,87,196,220
Pakil,2016,10,Common Cold,28.7,87,196,325
Paete,2016,10,Influenza,27.8,82,194,287
Paete,2016,10,Pneumonia,27.8,82,194,49
Paete,2016,10,Bronchitis,27.8,82,194,67
Paete,2016,10,Asthma,27.8,82,194,93
Paete,2016,10,Common Cold,27.8,82,194,201
Pila,2016,10,Influenza,27.6,86,180,159
Pila,2016,10,Pneumonia,27.6,86,180,34
Pila,2016,10,Bronchitis,27.6,86,180,136
Pila,2016,10,Asthma,27.6,86,180,84
Pila,2016,10,Common Cold,27.6,86,180,491
Liliw,2016,10,Influenza,27.7,80,199,130
Liliw,2016,10,Pneumonia,27.7,80,199,83
Liliw,2016,10,Bronchitis,27.7,80,199,143
Liliw,2016,10,Asthma,27.7,80,199,135
Liliw,2016,10,Common Cold,27.7,80,199,448
Nagcarlan,2016,10,Influenza,28.9,81,188,64
Nagcarlan,2016,10,Pneumonia,28.9,81,188,137
Nagcarlan,2016,10,Bronchitis,28.9,81,188,23
Nagcarlan,2016,10,Asthma,28.9,81,188,102
Nagcarlan,2016,10,Common Cold,28.9,81,188,169
Majayjay,2016,10,Influenza,29.3,86,198,143
Majayjay,2016,10,Pneumonia,29.3,86,198,60
Majayjay,2016,10,Bronchitis,29.3,86,198,103
Majayjay,2016,10,Asthma,29.3,86,198,148
Majayjay,2016,10,Common Cold,29.3,86,198,121
Siniloan,2016,10,Influenza,27.7,86,169,62
Siniloan,2016,10,Pneumonia,27.7,86,169,55
Siniloan,2016,10,Bronchitis,27.7,86,169,43
Siniloan,2016,10,Asthma,27.7,86,169,138
Siniloan,2016,10,Common Cold,27.7,86,169,175
Famy,2016,10,Influenza,29.4,81,165,277
Famy,2016,10,Pneumonia,29.4,81,165,197
Famy,2016,10,Bronchitis,29.4,81,165,25
Famy,2016,10,Asthma,29.4,81,165,171
Famy,2016,10,Common Cold,29.4,81,165,344
Mabitac,2016,10,Influenza,27.8,84,166,189
Mabitac,2016,10,Pneumonia,27.8,84,166,128
Mabitac,2016,10,Bronchitis,27.8,84,166,94
Mabitac,2016,10,Asthma,27.8,84,166,237
Mabitac,2016,10,Common Cold,27.8,84,166,462
Rizal,2016,10,Influenza,28.9,84,161,120
Rizal,2016,10,Pneumonia,28.9,84,161,149
Rizal,2016,10,Bronchitis,28.9,84,161,131
Rizal,2016,10,Asthma,28.9,84,161,70
Rizal,2016,10,Common Cold,28.9,84,161,123
Alaminos,2016,10,Influenza,29.4,80,183,53
Alaminos,2016,10,Pneumonia,29.4,80,183,150
Alaminos,2016,10,Bronchitis,29.4,80,183,67
Alaminos,2016,10,Asthma,29.4,80,183,186
Alaminos,2016,10,Common Cold,29.4,80,183,381
Pangil,2016,10,Influenza,28.8,87,169,138
Pangil,2016,10,Pneumonia,28.8,87,169,118
Pangil,2016,10,Bronchitis,28.8,87,169,28
Pangil,2016,10,Asthma,28.8,87,169,169
Pangil,2016,10,Common Cold,28.8,87,169,202
Kalayaan,2016,10,Influenza,28.6,83,175,78
Kalayaan,2016,10,Pneumonia,28.6,83,175,86
Kalayaan,2016,10,Bronchitis,28.6,83,175,97
Kalayaan,2016,10,Asthma,28.6,83,175,161
Kalayaan,2016,10,Common Cold,28.6,83,175,211
Cavinti,2016,10,Influenza,28.5,82,207,193
Cavinti,2016,10,Pneumonia,28.5,82,207,130
Cavinti,2016,10,Bronchitis,28.5,82,207,133
Cavinti,2016,10,Asthma,28.5,82,207,113
Cavinti,2016,10,Common Cold,28.5,82,207,374
Biñan,2016,11,Influenza,26.8,82,101,263
Biñan,2016,11,Pneumonia,26.8,82,101,57
Biñan,2016,11,Bronchitis,26.8,82,101,52
Biñan,2016,11,Asthma,26.8,82,101,92
Biñan,2016,11,Common Cold,26.8,82,101,221
Cabuyao,2016,11,Influenza,27.3,85,110,85
Cabuyao,2016,11,Pneumonia,27.3,85,110,88
Cabuyao,2016,11,Bronchitis,27.3,85,110,125
Cabuyao,2016,11,Asthma,27.3,85,110,42
Cabuyao,2016,11,Common Cold,27.3,85,110,321
Calamba,2016,11,Influenza,27.6,81,123,182
Calamba,2016,11,Pneumonia,27.6,81,123,119
Calamba,2016,11,Bronchitis,27.6,81,123,25
Calamba,2016,11,Asthma,27.6,81,123,172
Calamba,2016,11,Common Cold,27.6,81,123,215
San Pedro,2016,11,Influenza,26.9,88,128,288
San Pedro,2016,11,Pneumonia,26.9,88,128,180
San Pedro,2016,11,Bronchitis,26.9,88,128,91
San Pedro,2016,11,Asthma,26.9,88,128,220
San Pedro,2016,11,Common Cold,26.9,88,128,396
Sta. Rosa,2016,11,Influenza,28.2,84,94,244
Sta. Rosa,2016,11,Pneumonia,28.2,84,94,117
Sta. Rosa,2016,11,Bronchitis,28.2,84,94,37
Sta. Rosa,2016,11,Asthma,28.2,84,94,199
Sta. Rosa,2016,11,Common Cold,28.2,84,94,312
San Pablo,2016,11,Influenza,27.9,85,112,59
San Pablo,2016,11,Pneumonia,27.9,85,112,168
San Pablo,2016,11,Bronchitis,27.9,85,112,89
San Pablo,2016,11,Asthma,27.9,85,112,111
San Pablo,2016,11,Common Cold,27.9,85,112,420
Santa Cruz,2016,11,Influenza,26.8,85,81,128
Santa Cruz,2016,11,Pneumonia,26.8,85,81,49
Santa Cruz,2016,11,Bronchitis,26.8,85,81,61
Santa Cruz,2016,11,Asthma,26.8,85,81,60
Santa Cruz,2016,11,Common Cold,26.8,85,81,355
Bay,2016,11,Influenza,28.3,87,77,223
Bay,2016,11,Pneumonia,28.3,87,77,138
Bay,2016,11,Bronchitis,28.3,87,77,55
Bay,2016,11,Asthma,28.3,87,77,240
Bay,2016,11,Common Cold,28.3,87,77,198
Los Baños,2016,11,Influenza,27.2,87,91,198
Los Baños,2016,11,Pneumonia,27.2,87,91,117
Los Baños,2016,11,Bronchitis,27.2,87,91,61
Los Baños,2016,11,Asthma,27.2,87,91,196
Los Baños,2016,11,Common Cold,27.2,87,91,306
Victoria,2016,11,Influenza,27.6,87,126,249
Victoria,2016,11,Pneumonia,27.6,87,126,113
Victoria,2016,11,Bronchitis,27.6,87,126,32
Victoria,2016,11,Asthma,27.6,87,126,58
Victoria,2016,11,Common Cold,27.6,87,126,189
Pagsanjan,2016,11,Influenza,28.1,86,128,240
Pagsanjan,2016,11,Pneumonia,28.1,86,128,182
Pagsanjan,2016,11,Bronchitis,28.1,86,128,106
Pagsanjan,2016,11,Asthma,28.1,86,128,51
Pagsanjan,2016,11,Common Cold,28.1,86,128,342
Pakil,2016,11,Influenza,28.0,85,98,78
Pakil,2016,11,Pneumonia,28.0,85,98,182
Pakil,2016,11,Bronchitis,28.0,85,98,59
Pakil,2016,11,Asthma,28.0,85,98,65
Pakil,2016,11,Common Cold,28.0,85,98,372
Paete,2016,11,Influenza,26.7,86,97,148
Paete,2016,11,Pneumonia,26.7,86,97,153
Paete,2016,11,Bronchitis,26.7,86,97,22
Paete,2016,11,Asthma,26.7,86,97,239
Paete,2016,11,Common Cold,26.7,86,97,170
Pila,2016,11,Influenza,27.9,86,115,233
Pila,2016,11,Pneumonia,27.9,86,115,90
Pila,2016,11,Bronchitis,27.9,86,115,151
Pila,2016,11,Asthma,27.9,86,115,124
Pila,2016,11,Common Cold,27.9,86,115,283
Liliw,2016,11,Influenza,26.8,84,130,120
Liliw,2016,11,Pneumonia,26.8,84,130,168
Liliw,2016,11,Bronchitis,26.8,84,130,29
Liliw,2016,11,Asthma,26.8,84,130,42
Liliw,2016,11,Common Cold,26.8,84,130,118
Nagcarlan,2016,11,Influenza,27.3,85,89,162
Nagcarlan,2016,11,Pneumonia,27.3,85,89,151
Nagcarlan,2016,11,Bronchitis,27.3,85,89,104
Nagcarlan,2016,11,Asthma,27.3,85,89,145
Nagcarlan,2016,11,Common Cold,27.3,85,89,499
Majayjay,2016,11,Influenza,27.3,85,119,76
Majayjay,2016,11,Pneumonia,27.3,85,119,148
Majayjay,2016,11,Bronchitis,27.3,85,119,119
Majayjay,2016,11,Asthma,27.3,85,119,42
Majayjay,2016,11,Common Cold,27.3,85,119,393
Siniloan,2016,11,Influenza,27.3,80,94,298
Siniloan,2016,11,Pneumonia,27.3,80,94,155
Siniloan,2016,11,Bronchitis,27.3,80,94,100
Siniloan,2016,11,Asthma,27.3,80,94,228
Siniloan,2016,11,Common Cold,27.3,80,94,305
Famy,2016,11,Influenza,26.7,85,92,261
Famy,2016,11,Pneumonia,26.7,85,92,37
Famy,2016,11,Bronchitis,26.7,85,92,133
Famy,2016,11,Asthma,26.7,85,92,44
Famy,2016,11,Common Cold,26.7,85,92,441
Mabitac,2016,11,Influenza,26.9,85,115,80
Mabitac,2016,11,Pneumonia,26.9,85,115,80
Mabitac,2016,11,Bronchitis,26.9,85,115,60
Mabitac,2016,11,Asthma,26.9,85,115,90
Mabitac,2016,11,Common Cold,26.9,85,115,246
Rizal,2016,11,Influenza,28.2,90,95,266
Rizal,2016,11,Pneumonia,28.2,90,95,158
Rizal,2016,11,Bronchitis,28.2,90,95,76
Rizal,2016,11,Asthma,28.2,90,95,131
Rizal,2016,11,Common Cold,28.2,90,95,311
Alaminos,2016,11,Influenza,27.1,87,112,81
Alaminos,2016,11,Pneumonia,27.1,87,112,40
Alaminos,2016,11,Bronchitis,27.1,87,112,57
Alaminos,2016,11,Asthma,27.1,87,112,138
Alaminos,2016,11,Common Cold,27.1,87,112,467
Pangil,2016,11,Influenza,27.4,86,105,122
Pangil,2016,11,Pneumonia,27.4,86,105,126
Pangil,2016,11,Bronchitis,27.4,86,105,111
Pangil,2016,11,Asthma,27.4,86,105,142
Pangil,2016,11,Common Cold,27.4,86,105,262
Kalayaan,2016,11,Influenza,26.3,87,94,193
Kalayaan,2016,11,Pneumonia,26.3,87,94,81
Kalayaan,2016,11,Bronchitis,26.3,87,94,111
Kalayaan,2016,11,Asthma,26.3,87,94,109
Kalayaan,2016,11,Common Cold,26.3,87,94,466
Cavinti,2016,11,Influenza,28.4,81,85,126
Cavinti,2016,11,Pneumonia,28.4,81,85,73
Cavinti,2016,11,Bronchitis,28.4,81,85,69
Cavinti,2016,11,Asthma,28.4,81,85,131
Cavinti,2016,11,Common Cold,28.4,81,85,369
Biñan,2016,12,Influenza,25.9,87,57,198
Biñan,2016,12,Pneumonia,25.9,87,57,136
Biñan,2016,12,Bronchitis,25.9,87,57,54
Biñan,2016,12,Asthma,25.9,87,57,42
Biñan,2016,12,Common Cold,25.9,87,57,470
Cabuyao,2016,12,Influenza,26.8,87,29,112
Cabuyao,2016,12,Pneumonia,26.8,87,29,132
Cabuyao,2016,12,Bronchitis,26.8,87,29,142
Cabuyao,2016,12,Asthma,26.8,87,29,216
Cabuyao,2016,12,Common Cold,26.8,87,29,106
Calamba,2016,12,Influenza,26.4,86,89,164
Calamba,2016,12,Pneumonia,26.4,86,89,182
Calamba,2016,12,Bronchitis,26.4,86,89,139
Calamba,2016,12,Asthma,26.4,86,89,141
Calamba,2016,12,Common Cold,26.4,86,89,297
San Pedro,2016,12,Influenza,25.7,87,43,303
San Pedro,2016,12,Pneumonia,25.7,87,43,71
San Pedro,2016,12,Bronchitis,25.7,87,43,127
San Pedro,2016,12,Asthma,25.7,87,43,120
San Pedro,2016,12,Common Cold,25.7,87,43,416
Sta. Rosa,2016,12,Influenza,26.5,89,75,78
Sta. Rosa,2016,12,Pneumonia,26.5,89,75,193
Sta. Rosa,2016,12,Bronchitis,26.5,89,75,120
Sta. Rosa,2016,12,Asthma,26.5,89,75,257
Sta. Rosa,2016,12,Common Cold,26.5,89,75,274
San Pablo,2016,12,Influenza,26.8,90,44,218
San Pablo,2016,12,Pneumonia,26.8,90,44,135
San Pablo,2016,12,Bronchitis,26.8,90,44,51
San Pablo,2016,12,Asthma,26.8,90,44,180
San Pablo,2016,12,Common Cold,26.8,90,44,493
Santa Cruz,2016,12,Influenza,25.7,89,57,99
Santa Cruz,2016,12,Pneumonia,25.7,89,57,62
Santa Cruz,2016,12,Bronchitis,25.7,89,57,149
Santa Cruz,2016,12,Asthma,25.7,89,57,124
Santa Cruz,2016,12,Common Cold,25.7,89,57,358
Bay,2016,12,Influenza,26.3,84,82,110
Bay,2016,12,Pneumonia,26.3,84,82,37
Bay,2016,12,Bronchitis,26.3,84,82,31
Bay,2016,12,Asthma,26.3,84,82,218
Bay,2016,12,Common Cold,26.3,84,82,396
Los Baños,2016,12,Influenza,27.2,92,73,278
Los Baños,2016,12,Pneumonia,27.2,92,73,93
Los Baños,2016,12,Bronchitis,27.2,92,73,93
Los Baños,2016,12,Asthma,27.2,92,73,98
Los Baños,2016,12,Common Cold,27.2,92,73,392
Victoria,2016,12,Influenza,26.3,90,40,234
Victoria,2016,12,Pneumonia,26.3,90,40,104
Victoria,2016,12,Bronchitis,26.3,90,40,85
Victoria,2016,12,Asthma,26.3,90,40,52
Victoria,2016,12,Common Cold,26.3,90,40,220
Pagsanjan,2016,12,Influenza,25.8,90,84,162
Pagsanjan,2016,12,Pneumonia,25.8,90,84,63
Pagsanjan,2016,12,Bronchitis,25.8,90,84,74
Pagsanjan,2016,12,Asthma,25.8,90,84,156
Pagsanjan,2016,12,Common Cold,25.8,90,84,302
Pakil,2016,12,Influenza,26.4,91,47,193
Pakil,2016,12,Pneumonia,26.4,91,47,120
Pakil,2016,12,Bronchitis,26.4,91,47,147
Pakil,2016,12,Asthma,26.4,91,47,211
Pakil,2016,12,Common Cold,26.4,91,47,307
Paete,2016,12,Influenza,26.5,88,53,195
Paete,2016,12,Pneumonia,26.5,88,53,98
Paete,2016,12,Bronchitis,26.5,88,53,30
Paete,2016,12,Asthma,26.5,88,53,157
Paete,2016,12,Common Cold,26.5,88,53,136
Pila,2016,12,Influenza,26.8,84,31,261
Pila,2016,12,Pneumonia,26.8,84,31,78
Pila,2016,12,Bronchitis,26.8,84,31,123
Pila,2016,12,Asthma,26.8,84,31,230
Pila,2016,12,Common Cold,26.8,84,31,286
Liliw,2016,12,Influenza,27.2,92,38,243
Liliw,2016,12,Pneumonia,27.2,92,38,196
Liliw,2016,12,Bronchitis,27.2,92,38,89
Liliw,2016,12,Asthma,27.2,92,38,149
Liliw,2016,12,Common Cold,27.2,92,38,401
Nagcarlan,2016,12,Influenza,27.1,87,68,200
Nagcarlan,2016,12,Pneumonia,27.1,87,68,106
Nagcarlan,2016,12,Bronchitis,27.1,87,68,71
Nagcarlan,2016,12,Asthma,27.1,87,68,219
Nagcarlan,2016,12,Common Cold,27.1,87,68,458
Majayjay,2016,12,Influenza,26.5,86,59,220
Majayjay,2016,12,Pneumonia,26.5,86,59,80
Majayjay,2016,12,Bronchitis,26.5,86,59,132
Majayjay,2016,12,Asthma,26.5,86,59,110
Majayjay,2016,12,Common Cold,26.5,86,59,130
Siniloan,2016,12,Influenza,26.4,85,65,147
Siniloan,2016,12,Pneumonia,26.4,85,65,185
Siniloan,2016,12,Bronchitis,26.4,85,65,89
Siniloan,2016,12,Asthma,26.4,85,65,225
Siniloan,2016,12,Common Cold,26.4,85,65,441
Famy,2016,12,Influenza,26.8,86,85,179
Famy,2016,12,Pneumonia,26.8,86,85,147
Famy,2016,12,Bronchitis,26.8,86,85,129
Famy,2016,12,Asthma,26.8,86,85,258
Famy,2016,12,Common Cold,26.8,86,85,304
Mabitac,2016,12,Influenza,25.3,91,64,115
Mabitac,2016,12,Pneumonia,25.3,91,64,189
Mabitac,2016,12,Bronchitis,25.3,91,64,24
Mabitac,2016,12,Asthma,25.3,91,64,156
Mabitac,2016,12,Common Cold,25.3,91,64,183
Rizal,2016,12,Influenza,26.2,84,85,159
Rizal,2016,12,Pneumonia,26.2,84,85,119
Rizal,2016,12,Bronchitis,26.2,84,85,56
Rizal,2016,12,Asthma,26.2,84,85,93
Rizal,2016,12,Common Cold,26.2,84,85,150
Alaminos,2016,12,Influenza,26.2,85,27,213
Alaminos,2016,12,Pneumonia,26.2,85,27,106
Alaminos,2016,12,Bronchitis,26.2,85,27,26
Alaminos,2016,12,Asthma,26.2,85,27,104
Alaminos,2016,12,Common Cold,26.2,85,27,222
Pangil,2016,12,Influenza,27.5,89,56,114
Pangil,2016,12,Pneumonia,27.5,89,56,144
Pangil,2016,12,Bronchitis,27.5,89,56,86
Pangil,2016,12,Asthma,27.5,89,56,138
Pangil,2016,12,Common Cold,27.5,89,56,116
Kalayaan,2016,12,Influenza,25.5,89,73,112
Kalayaan,2016,12,Pneumonia,25.5,89,73,187
Kalayaan,2016,12,Bronchitis,25.5,89,73,114
Kalayaan,2016,12,Asthma,25.5,89,73,96
Kalayaan,2016,12,Common Cold,25.5,89,73,302
Cavinti,2016,12,Influenza,26.1,88,83,188
Cavinti,2016,12,Pneumonia,26.1,88,83,116
Cavinti,2016,12,Bronchitis,26.1,88,83,156
Cavinti,2016,12,Asthma,26.1,88,83,139
Cavinti,2016,12,Common Cold,26.1,88,83,374
Biñan,2017,1,Influenza,25.6,89,24,270
Biñan,2017,1,Pneumonia,25.6,89,24,126
Biñan,2017,1,Bronchitis,25.6,89,24,136
Biñan,2017,1,Asthma,25.6,89,24,60
Biñan,2017,1,Common Cold,25.6,89,24,355
Cabuyao,2017,1,Influenza,26.4,82,36,52
Cabuyao,2017,1,Pneumonia,26.4,82,36,191
Cabuyao,2017,1,Bronchitis,26.4,82,36,132
Cabuyao,2017,1,Asthma,26.4,82,36,176
Cabuyao,2017,1,Common Cold,26.4,82,36,416
Calamba,2017,1,Influenza,25.4,85,33,144
Calamba,2017,1,Pneumonia,25.4,85,33,123
Calamba,2017,1,Bronchitis,25.4,85,33,73
Calamba,2017,1,Asthma,25.4,85,33,227
Calamba,2017,1,Common Cold,25.4,85,33,346
San Pedro,2017,1,Influenza,26.1,88,41,145
San Pedro,2017,1,Pneumonia,26.1,88,41,124
San Pedro,2017,1,Bronchitis,26.1,88,41,94
San Pedro,2017,1,Asthma,26.1,88,41,240
San Pedro,2017,1,Common Cold,26.1,88,41,488
Sta. Rosa,2017,1,Influenza,25.6,90,22,322
Sta. Rosa,2017,1,Pneumonia,25.6,90,22,129
Sta. Rosa,2017,1,Bronchitis,25.6,90,22,40
Sta. Rosa,2017,1,Asthma,25.6,90,22,114
Sta. Rosa,2017,1,Common Cold,25.6,90,22,455
San Pablo,2017,1,Influenza,26.4,86,27,237
San Pablo,2017,1,Pneumonia,26.4,86,27,140
San Pablo,2017,1,Bronchitis,26.4,86,27,47
San Pablo,2017,1,Asthma,26.4,86,27,108
San Pablo,2017,1,Common Cold,26.4,86,27,353
Santa Cruz,2017,1,Influenza,25.3,84,68,190
Santa Cruz,2017,1,Pneumonia,25.3,84,68,149
Santa Cruz,2017,1,Bronchitis,25.3,84,68,104
Santa Cruz,2017,1,Asthma,25.3,84,68,45
Santa Cruz,2017,1,Common Cold,25.3,84,68,150
Bay,2017,1,Influenza,25.9,87,47,233
Bay,2017,1,Pneumonia,25.9,87,47,93
Bay,2017,1,Bronchitis,25.9,87,47,65
Bay,2017,1,Asthma,25.9,87,47,117
Bay,2017,1,Common Cold,25.9,87,47,171
Los Baños,2017,1,Influenza,26.0,87,45,111
Los Baños,2017,1,Pneumonia,26.0,87,45,130
Los Baños,2017,1,Bronchitis,26.0,87,45,144
Los Baños,2017,1,Asthma,26.0,87,45,228
Los Baños,2017,1,Common Cold,26.0,87,45,231
Victoria,2017,1,Influenza,25.8,90,58,228
Victoria,2017,1,Pneumonia,25.8,90,58,187
Victoria,2017,1,Bronchitis,25.8,90,58,154
Victoria,2017,1,Asthma,25.8,90,58,46
Victoria,2017,1,Common Cold,25.8,90,58,478
Pagsanjan,2017,1,Influenza,25.4,86,20,100
Pagsanjan,2017,1,Pneumonia,25.4,86,20,134
Pagsanjan,2017,1,Bronchitis,25.4,86,20,61
Pagsanjan,2017,1,Asthma,25.4,86,20,192
Pagsanjan,2017,1,Common Cold,25.4,86,20,480
Pakil,2017,1,Influenza,25.5,90,46,315
Pakil,2017,1,Pneumonia,25.5,90,46,64
Pakil,2017,1,Bronchitis,25.5,90,46,138
Pakil,2017,1,Asthma,25.5,90,46,135
Pakil,2017,1,Common Cold,25.5,90,46,238
Paete,2017,1,Influenza,25.0,85,31,174
Paete,2017,1,Pneumonia,25.0,85,31,73
Paete,2017,1,Bronchitis,25.0,85,31,41
Paete,2017,1,Asthma,25.0,85,31,129
Paete,2017,1,Common Cold,25.0,85,31,267
Pila,2017,1,Influenza,27.2,86,60,163
Pila,2017,1,Pneumonia,27.2,86,60,98
Pila,2017,1,Bronchitis,27.2,86,60,118
Pila,2017,1,Asthma,27.2,86,60,166
Pila,2017,1,Common Cold,27.2,86,60,380
Liliw,2017,1,Influenza,25.2,88,10,223
Liliw,2017,1,Pneumonia,25.2,88,10,91
Liliw,2017,1,Bronchitis,25.2,88,10,98
Liliw,2017,1,Asthma,25.2,88,10,138
Liliw,2017,1,Common Cold,25.2,88,10,271
Nagcarlan,2017,1,Influenza,25.6,87,46,171
Nagcarlan,2017,1,Pneumonia,25.6,87,46,184
Nagcarlan,2017,1,Bronchitis,25.6,87,46,127
